week,week_start,action_type,origin,destination,product,qty
62,2026-03-16,replenishment_order,F1,DC_W,Product1,260
62,2026-03-16,replenishment_order,F1,DC_W,Product2,308
62,2026-03-16,replenishment_order,F1,DC_W,Product3,332
62,2026-03-16,replenishment_order,F1,DC_W,Product4,112
62,2026-03-16,replenishment_order,F1,DC_W,Product5,228
62,2026-03-16,replenishment_order,F1,DC_C,Product1,136
62,2026-03-16,replenishment_order,F1,DC_C,Product2,229
62,2026-03-16,replenishment_order,F1,DC_C,Product3,230
62,2026-03-16,replenishment_order,F1,DC_C,Product4,249
62,2026-03-16,replenishment_order,F1,DC_C,Product5,367
62,2026-03-16,replenishment_order,F1,DC_E,Product1,341
62,2026-03-16,replenishment_order,F1,DC_E,Product2,291
62,2026-03-16,replenishment_order,F1,DC_E,Product3,365
62,2026-03-16,replenishment_order,F1,DC_E,Product4,303
62,2026-03-16,replenishment_order,F1,DC_E,Product5,345
63,2026-03-23,replenishment_order,F1,DC_W,Product1,269
63,2026-03-23,replenishment_order,F1,DC_W,Product2,257
63,2026-03-23,replenishment_order,F1,DC_W,Product3,317
63,2026-03-23,replenishment_order,F1,DC_W,Product4,105
63,2026-03-23,replenishment_order,F1,DC_W,Product5,307
63,2026-03-23,replenishment_order,F1,DC_C,Product1,380
63,2026-03-23,replenishment_order,F1,DC_C,Product2,314
63,2026-03-23,replenishment_order,F1,DC_C,Product3,111
63,2026-03-23,replenishment_order,F1,DC_C,Product4,213
63,2026-03-23,replenishment_order,F1,DC_C,Product5,342
63,2026-03-23,replenishment_order,F1,DC_E,Product1,387
63,2026-03-23,replenishment_order,F1,DC_E,Product2,211
63,2026-03-23,replenishment_order,F1,DC_E,Product3,352
63,2026-03-23,replenishment_order,F1,DC_E,Product4,359
63,2026-03-23,replenishment_order,F1,DC_E,Product5,136
64,2026-03-30,replenishment_order,F1,DC_W,Product1,353
64,2026-03-30,replenishment_order,F1,DC_W,Product2,197
64,2026-03-30,replenishment_order,F1,DC_W,Product3,277
64,2026-03-30,replenishment_order,F1,DC_W,Product4,261
64,2026-03-30,replenishment_order,F1,DC_W,Product5,298
64,2026-03-30,replenishment_order,F1,DC_C,Product1,322
64,2026-03-30,replenishment_order,F1,DC_C,Product2,232
64,2026-03-30,replenishment_order,F1,DC_C,Product3,366
64,2026-03-30,replenishment_order,F1,DC_C,Product4,342
64,2026-03-30,replenishment_order,F1,DC_C,Product5,335
64,2026-03-30,replenishment_order,F1,DC_E,Product1,237
64,2026-03-30,replenishment_order,F1,DC_E,Product2,111
64,2026-03-30,replenishment_order,F1,DC_E,Product3,247
64,2026-03-30,replenishment_order,F1,DC_E,Product4,369
64,2026-03-30,replenishment_order,F1,DC_E,Product5,157
65,2026-04-06,replenishment_order,F1,DC_W,Product1,394
65,2026-04-06,replenishment_order,F1,DC_W,Product2,342
65,2026-04-06,replenishment_order,F1,DC_W,Product3,312
65,2026-04-06,replenishment_order,F1,DC_W,Product4,303
65,2026-04-06,replenishment_order,F1,DC_W,Product5,276
65,2026-04-06,replenishment_order,F1,DC_C,Product1,316
65,2026-04-06,replenishment_order,F1,DC_C,Product2,226
65,2026-04-06,replenishment_order,F1,DC_C,Product3,353
65,2026-04-06,replenishment_order,F1,DC_C,Product4,308
65,2026-04-06,replenishment_order,F1,DC_C,Product5,331
65,2026-04-06,replenishment_order,F1,DC_E,Product1,337
65,2026-04-06,replenishment_order,F1,DC_E,Product2,127
65,2026-04-06,replenishment_order,F1,DC_E,Product3,116
65,2026-04-06,replenishment_order,F1,DC_E,Product4,340
65,2026-04-06,replenishment_order,F1,DC_E,Product5,177
66,2026-04-13,replenishment_order,F1,DC_W,Product1,274
66,2026-04-13,replenishment_order,F1,DC_W,Product2,233
66,2026-04-13,replenishment_order,F1,DC_W,Product3,106
66,2026-04-13,replenishment_order,F1,DC_W,Product4,112
66,2026-04-13,replenishment_order,F1,DC_W,Product5,348
66,2026-04-13,replenishment_order,F1,DC_C,Product1,282
66,2026-04-13,replenishment_order,F1,DC_C,Product2,257
66,2026-04-13,replenishment_order,F1,DC_C,Product3,383
66,2026-04-13,replenishment_order,F1,DC_C,Product4,151
66,2026-04-13,replenishment_order,F1,DC_C,Product5,177
66,2026-04-13,replenishment_order,F1,DC_E,Product1,327
66,2026-04-13,replenishment_order,F1,DC_E,Product2,332
66,2026-04-13,replenishment_order,F1,DC_E,Product3,221
66,2026-04-13,replenishment_order,F1,DC_E,Product4,385
66,2026-04-13,replenishment_order,F1,DC_E,Product5,381
67,2026-04-20,replenishment_order,F1,DC_W,Product1,103
67,2026-04-20,replenishment_order,F1,DC_W,Product2,151
67,2026-04-20,replenishment_order,F1,DC_W,Product3,346
67,2026-04-20,replenishment_order,F1,DC_W,Product4,200
67,2026-04-20,replenishment_order,F1,DC_W,Product5,128
67,2026-04-20,replenishment_order,F1,DC_C,Product1,335
67,2026-04-20,replenishment_order,F1,DC_C,Product2,236
67,2026-04-20,replenishment_order,F1,DC_C,Product3,247
67,2026-04-20,replenishment_order,F1,DC_C,Product4,155
67,2026-04-20,replenishment_order,F1,DC_C,Product5,298
67,2026-04-20,replenishment_order,F1,DC_E,Product1,265
67,2026-04-20,replenishment_order,F1,DC_E,Product2,162
67,2026-04-20,replenishment_order,F1,DC_E,Product3,202
67,2026-04-20,replenishment_order,F1,DC_E,Product4,279
67,2026-04-20,replenishment_order,F1,DC_E,Product5,377
68,2026-04-27,replenishment_order,F1,DC_W,Product1,376
68,2026-04-27,replenishment_order,F1,DC_W,Product2,186
68,2026-04-27,replenishment_order,F1,DC_W,Product3,320
68,2026-04-27,replenishment_order,F1,DC_W,Product4,332
68,2026-04-27,replenishment_order,F1,DC_W,Product5,342
68,2026-04-27,replenishment_order,F1,DC_C,Product1,271
68,2026-04-27,replenishment_order,F1,DC_C,Product2,103
68,2026-04-27,replenishment_order,F1,DC_C,Product3,328
68,2026-04-27,replenishment_order,F1,DC_C,Product4,131
68,2026-04-27,replenishment_order,F1,DC_C,Product5,135
68,2026-04-27,replenishment_order,F1,DC_E,Product1,281
68,2026-04-27,replenishment_order,F1,DC_E,Product2,395
68,2026-04-27,replenishment_order,F1,DC_E,Product3,172
68,2026-04-27,replenishment_order,F1,DC_E,Product4,293
68,2026-04-27,replenishment_order,F1,DC_E,Product5,191
69,2026-05-04,replenishment_order,F1,DC_W,Product1,369
69,2026-05-04,replenishment_order,F1,DC_W,Product2,278
69,2026-05-04,replenishment_order,F1,DC_W,Product3,162
69,2026-05-04,replenishment_order,F1,DC_W,Product4,178
69,2026-05-04,replenishment_order,F1,DC_W,Product5,229
69,2026-05-04,replenishment_order,F1,DC_C,Product1,136
69,2026-05-04,replenishment_order,F1,DC_C,Product2,123
69,2026-05-04,replenishment_order,F1,DC_C,Product3,304
69,2026-05-04,replenishment_order,F1,DC_C,Product4,222
69,2026-05-04,replenishment_order,F1,DC_C,Product5,317
69,2026-05-04,replenishment_order,F1,DC_E,Product1,133
69,2026-05-04,replenishment_order,F1,DC_E,Product2,282
69,2026-05-04,replenishment_order,F1,DC_E,Product3,232
69,2026-05-04,replenishment_order,F1,DC_E,Product4,117
69,2026-05-04,replenishment_order,F1,DC_E,Product5,263
70,2026-05-11,replenishment_order,F1,DC_W,Product1,124
70,2026-05-11,replenishment_order,F1,DC_W,Product2,348
70,2026-05-11,replenishment_order,F1,DC_W,Product3,289
70,2026-05-11,replenishment_order,F1,DC_W,Product4,267
70,2026-05-11,replenishment_order,F1,DC_W,Product5,140
70,2026-05-11,replenishment_order,F1,DC_C,Product1,186
70,2026-05-11,replenishment_order,F1,DC_C,Product2,247
70,2026-05-11,replenishment_order,F1,DC_C,Product3,289
70,2026-05-11,replenishment_order,F1,DC_C,Product4,154
70,2026-05-11,replenishment_order,F1,DC_C,Product5,102
70,2026-05-11,replenishment_order,F1,DC_E,Product1,203
70,2026-05-11,replenishment_order,F1,DC_E,Product2,244
70,2026-05-11,replenishment_order,F1,DC_E,Product3,155
70,2026-05-11,replenishment_order,F1,DC_E,Product4,247
70,2026-05-11,replenishment_order,F1,DC_E,Product5,201
71,2026-05-18,replenishment_order,F1,DC_W,Product1,236
71,2026-05-18,replenishment_order,F1,DC_W,Product2,204
71,2026-05-18,replenishment_order,F1,DC_W,Product3,288
71,2026-05-18,replenishment_order,F1,DC_W,Product4,112
71,2026-05-18,replenishment_order,F1,DC_W,Product5,151
71,2026-05-18,replenishment_order,F1,DC_C,Product1,229
71,2026-05-18,replenishment_order,F1,DC_C,Product2,206
71,2026-05-18,replenishment_order,F1,DC_C,Product3,217
71,2026-05-18,replenishment_order,F1,DC_C,Product4,341
71,2026-05-18,replenishment_order,F1,DC_C,Product5,365
71,2026-05-18,replenishment_order,F1,DC_E,Product1,174
71,2026-05-18,replenishment_order,F1,DC_E,Product2,350
71,2026-05-18,replenishment_order,F1,DC_E,Product3,237
71,2026-05-18,replenishment_order,F1,DC_E,Product4,182
71,2026-05-18,replenishment_order,F1,DC_E,Product5,395
72,2026-05-25,replenishment_order,F1,DC_W,Product1,347
72,2026-05-25,replenishment_order,F1,DC_W,Product2,398
72,2026-05-25,replenishment_order,F1,DC_W,Product3,150
72,2026-05-25,replenishment_order,F1,DC_W,Product4,143
72,2026-05-25,replenishment_order,F1,DC_W,Product5,251
72,2026-05-25,replenishment_order,F1,DC_C,Product1,291
72,2026-05-25,replenishment_order,F1,DC_C,Product2,151
72,2026-05-25,replenishment_order,F1,DC_C,Product3,358
72,2026-05-25,replenishment_order,F1,DC_C,Product4,259
72,2026-05-25,replenishment_order,F1,DC_C,Product5,223
72,2026-05-25,replenishment_order,F1,DC_E,Product1,280
72,2026-05-25,replenishment_order,F1,DC_E,Product2,290
72,2026-05-25,replenishment_order,F1,DC_E,Product3,112
72,2026-05-25,replenishment_order,F1,DC_E,Product4,399
72,2026-05-25,replenishment_order,F1,DC_E,Product5,209
73,2026-06-01,replenishment_order,F1,DC_W,Product1,118
73,2026-06-01,replenishment_order,F1,DC_W,Product2,355
73,2026-06-01,replenishment_order,F1,DC_W,Product3,397
73,2026-06-01,replenishment_order,F1,DC_W,Product4,344
73,2026-06-01,replenishment_order,F1,DC_W,Product5,355
73,2026-06-01,replenishment_order,F1,DC_C,Product1,287
73,2026-06-01,replenishment_order,F1,DC_C,Product2,376
73,2026-06-01,replenishment_order,F1,DC_C,Product3,110
73,2026-06-01,replenishment_order,F1,DC_C,Product4,330
73,2026-06-01,replenishment_order,F1,DC_C,Product5,301
73,2026-06-01,replenishment_order,F1,DC_E,Product1,114
73,2026-06-01,replenishment_order,F1,DC_E,Product2,263
73,2026-06-01,replenishment_order,F1,DC_E,Product3,254
73,2026-06-01,replenishment_order,F1,DC_E,Product4,307
73,2026-06-01,replenishment_order,F1,DC_E,Product5,123
74,2026-06-08,replenishment_order,F1,DC_W,Product1,341
74,2026-06-08,replenishment_order,F1,DC_W,Product2,141
74,2026-06-08,replenishment_order,F1,DC_W,Product3,225
74,2026-06-08,replenishment_order,F1,DC_W,Product4,364
74,2026-06-08,replenishment_order,F1,DC_W,Product5,268
74,2026-06-08,replenishment_order,F1,DC_C,Product1,213
74,2026-06-08,replenishment_order,F1,DC_C,Product2,114
74,2026-06-08,replenishment_order,F1,DC_C,Product3,301
74,2026-06-08,replenishment_order,F1,DC_C,Product4,395
74,2026-06-08,replenishment_order,F1,DC_C,Product5,373
74,2026-06-08,replenishment_order,F1,DC_E,Product1,315
74,2026-06-08,replenishment_order,F1,DC_E,Product2,131
74,2026-06-08,replenishment_order,F1,DC_E,Product3,171
74,2026-06-08,replenishment_order,F1,DC_E,Product4,156
74,2026-06-08,replenishment_order,F1,DC_E,Product5,206
75,2026-06-15,replenishment_order,F1,DC_W,Product1,170
75,2026-06-15,replenishment_order,F1,DC_W,Product2,173
75,2026-06-15,replenishment_order,F1,DC_W,Product3,285
75,2026-06-15,replenishment_order,F1,DC_W,Product4,195
75,2026-06-15,replenishment_order,F1,DC_W,Product5,303
75,2026-06-15,replenishment_order,F1,DC_C,Product1,384
75,2026-06-15,replenishment_order,F1,DC_C,Product2,291
75,2026-06-15,replenishment_order,F1,DC_C,Product3,325
75,2026-06-15,replenishment_order,F1,DC_C,Product4,325
75,2026-06-15,replenishment_order,F1,DC_C,Product5,199
75,2026-06-15,replenishment_order,F1,DC_E,Product1,104
75,2026-06-15,replenishment_order,F1,DC_E,Product2,116
75,2026-06-15,replenishment_order,F1,DC_E,Product3,184
75,2026-06-15,replenishment_order,F1,DC_E,Product4,306
75,2026-06-15,replenishment_order,F1,DC_E,Product5,372
76,2026-06-22,replenishment_order,F1,DC_W,Product1,387
76,2026-06-22,replenishment_order,F1,DC_W,Product2,107
76,2026-06-22,replenishment_order,F1,DC_W,Product3,397
76,2026-06-22,replenishment_order,F1,DC_W,Product4,196
76,2026-06-22,replenishment_order,F1,DC_W,Product5,352
76,2026-06-22,replenishment_order,F1,DC_C,Product1,154
76,2026-06-22,replenishment_order,F1,DC_C,Product2,118
76,2026-06-22,replenishment_order,F1,DC_C,Product3,213
76,2026-06-22,replenishment_order,F1,DC_C,Product4,357
76,2026-06-22,replenishment_order,F1,DC_C,Product5,166
76,2026-06-22,replenishment_order,F1,DC_E,Product1,146
76,2026-06-22,replenishment_order,F1,DC_E,Product2,372
76,2026-06-22,replenishment_order,F1,DC_E,Product3,381
76,2026-06-22,replenishment_order,F1,DC_E,Product4,103
76,2026-06-22,replenishment_order,F1,DC_E,Product5,318
77,2026-06-29,replenishment_order,F1,DC_W,Product1,192
77,2026-06-29,replenishment_order,F1,DC_W,Product2,212
77,2026-06-29,replenishment_order,F1,DC_W,Product3,240
77,2026-06-29,replenishment_order,F1,DC_W,Product4,228
77,2026-06-29,replenishment_order,F1,DC_W,Product5,254
77,2026-06-29,replenishment_order,F1,DC_C,Product1,274
77,2026-06-29,replenishment_order,F1,DC_C,Product2,239
77,2026-06-29,replenishment_order,F1,DC_C,Product3,310
77,2026-06-29,replenishment_order,F1,DC_C,Product4,315
77,2026-06-29,replenishment_order,F1,DC_C,Product5,232
77,2026-06-29,replenishment_order,F1,DC_E,Product1,142
77,2026-06-29,replenishment_order,F1,DC_E,Product2,292
77,2026-06-29,replenishment_order,F1,DC_E,Product3,331
77,2026-06-29,replenishment_order,F1,DC_E,Product4,291
77,2026-06-29,replenishment_order,F1,DC_E,Product5,276
78,2026-07-06,replenishment_order,F1,DC_W,Product1,168
78,2026-07-06,replenishment_order,F1,DC_W,Product2,293
78,2026-07-06,replenishment_order,F1,DC_W,Product3,200
78,2026-07-06,replenishment_order,F1,DC_W,Product4,375
78,2026-07-06,replenishment_order,F1,DC_W,Product5,296
78,2026-07-06,replenishment_order,F1,DC_C,Product1,183
78,2026-07-06,replenishment_order,F1,DC_C,Product2,241
78,2026-07-06,replenishment_order,F1,DC_C,Product3,353
78,2026-07-06,replenishment_order,F1,DC_C,Product4,200
78,2026-07-06,replenishment_order,F1,DC_C,Product5,257
78,2026-07-06,replenishment_order,F1,DC_E,Product1,303
78,2026-07-06,replenishment_order,F1,DC_E,Product2,326
78,2026-07-06,replenishment_order,F1,DC_E,Product3,152
78,2026-07-06,replenishment_order,F1,DC_E,Product4,269
78,2026-07-06,replenishment_order,F1,DC_E,Product5,373
79,2026-07-13,replenishment_order,F1,DC_W,Product1,390
79,2026-07-13,replenishment_order,F1,DC_W,Product2,296
79,2026-07-13,replenishment_order,F1,DC_W,Product3,395
79,2026-07-13,replenishment_order,F1,DC_W,Product4,271
79,2026-07-13,replenishment_order,F1,DC_W,Product5,232
79,2026-07-13,replenishment_order,F1,DC_C,Product1,265
79,2026-07-13,replenishment_order,F1,DC_C,Product2,134
79,2026-07-13,replenishment_order,F1,DC_C,Product3,220
79,2026-07-13,replenishment_order,F1,DC_C,Product4,237
79,2026-07-13,replenishment_order,F1,DC_C,Product5,354
79,2026-07-13,replenishment_order,F1,DC_E,Product1,327
79,2026-07-13,replenishment_order,F1,DC_E,Product2,280
79,2026-07-13,replenishment_order,F1,DC_E,Product3,204
79,2026-07-13,replenishment_order,F1,DC_E,Product4,156
79,2026-07-13,replenishment_order,F1,DC_E,Product5,204
80,2026-07-20,replenishment_order,F1,DC_W,Product1,303
80,2026-07-20,replenishment_order,F1,DC_W,Product2,178
80,2026-07-20,replenishment_order,F1,DC_W,Product3,228
80,2026-07-20,replenishment_order,F1,DC_W,Product4,216
80,2026-07-20,replenishment_order,F1,DC_W,Product5,329
80,2026-07-20,replenishment_order,F1,DC_C,Product1,365
80,2026-07-20,replenishment_order,F1,DC_C,Product2,309
80,2026-07-20,replenishment_order,F1,DC_C,Product3,202
80,2026-07-20,replenishment_order,F1,DC_C,Product4,229
80,2026-07-20,replenishment_order,F1,DC_C,Product5,143
80,2026-07-20,replenishment_order,F1,DC_E,Product1,150
80,2026-07-20,replenishment_order,F1,DC_E,Product2,149
80,2026-07-20,replenishment_order,F1,DC_E,Product3,139
80,2026-07-20,replenishment_order,F1,DC_E,Product4,153
80,2026-07-20,replenishment_order,F1,DC_E,Product5,160
81,2026-07-27,replenishment_order,F1,DC_W,Product1,133
81,2026-07-27,replenishment_order,F1,DC_W,Product2,292
81,2026-07-27,replenishment_order,F1,DC_W,Product3,397
81,2026-07-27,replenishment_order,F1,DC_W,Product4,363
81,2026-07-27,replenishment_order,F1,DC_W,Product5,113
81,2026-07-27,replenishment_order,F1,DC_C,Product1,226
81,2026-07-27,replenishment_order,F1,DC_C,Product2,357
81,2026-07-27,replenishment_order,F1,DC_C,Product3,140
81,2026-07-27,replenishment_order,F1,DC_C,Product4,354
81,2026-07-27,replenishment_order,F1,DC_C,Product5,277
81,2026-07-27,replenishment_order,F1,DC_E,Product1,379
81,2026-07-27,replenishment_order,F1,DC_E,Product2,362
81,2026-07-27,replenishment_order,F1,DC_E,Product3,303
81,2026-07-27,replenishment_order,F1,DC_E,Product4,297
81,2026-07-27,replenishment_order,F1,DC_E,Product5,163
82,2026-08-03,replenishment_order,F1,DC_W,Product1,135
82,2026-08-03,replenishment_order,F1,DC_W,Product2,224
82,2026-08-03,replenishment_order,F1,DC_W,Product3,155
82,2026-08-03,replenishment_order,F1,DC_W,Product4,130
82,2026-08-03,replenishment_order,F1,DC_W,Product5,190
82,2026-08-03,replenishment_order,F1,DC_C,Product1,358
82,2026-08-03,replenishment_order,F1,DC_C,Product2,105
82,2026-08-03,replenishment_order,F1,DC_C,Product3,187
82,2026-08-03,replenishment_order,F1,DC_C,Product4,227
82,2026-08-03,replenishment_order,F1,DC_C,Product5,253
82,2026-08-03,replenishment_order,F1,DC_E,Product1,154
82,2026-08-03,replenishment_order,F1,DC_E,Product2,389
82,2026-08-03,replenishment_order,F1,DC_E,Product3,273
82,2026-08-03,replenishment_order,F1,DC_E,Product4,256
82,2026-08-03,replenishment_order,F1,DC_E,Product5,102
83,2026-08-10,replenishment_order,F1,DC_W,Product1,245
83,2026-08-10,replenishment_order,F1,DC_W,Product2,351
83,2026-08-10,replenishment_order,F1,DC_W,Product3,165
83,2026-08-10,replenishment_order,F1,DC_W,Product4,205
83,2026-08-10,replenishment_order,F1,DC_W,Product5,106
83,2026-08-10,replenishment_order,F1,DC_C,Product1,393
83,2026-08-10,replenishment_order,F1,DC_C,Product2,119
83,2026-08-10,replenishment_order,F1,DC_C,Product3,369
83,2026-08-10,replenishment_order,F1,DC_C,Product4,193
83,2026-08-10,replenishment_order,F1,DC_C,Product5,276
83,2026-08-10,replenishment_order,F1,DC_E,Product1,303
83,2026-08-10,replenishment_order,F1,DC_E,Product2,142
83,2026-08-10,replenishment_order,F1,DC_E,Product3,233
83,2026-08-10,replenishment_order,F1,DC_E,Product4,197
83,2026-08-10,replenishment_order,F1,DC_E,Product5,116
84,2026-08-17,replenishment_order,F1,DC_W,Product1,349
84,2026-08-17,replenishment_order,F1,DC_W,Product2,113
84,2026-08-17,replenishment_order,F1,DC_W,Product3,295
84,2026-08-17,replenishment_order,F1,DC_W,Product4,194
84,2026-08-17,replenishment_order,F1,DC_W,Product5,157
84,2026-08-17,replenishment_order,F1,DC_C,Product1,300
84,2026-08-17,replenishment_order,F1,DC_C,Product2,272
84,2026-08-17,replenishment_order,F1,DC_C,Product3,194
84,2026-08-17,replenishment_order,F1,DC_C,Product4,253
84,2026-08-17,replenishment_order,F1,DC_C,Product5,173
84,2026-08-17,replenishment_order,F1,DC_E,Product1,359
84,2026-08-17,replenishment_order,F1,DC_E,Product2,194
84,2026-08-17,replenishment_order,F1,DC_E,Product3,173
84,2026-08-17,replenishment_order,F1,DC_E,Product4,325
84,2026-08-17,replenishment_order,F1,DC_E,Product5,105
85,2026-08-24,replenishment_order,F1,DC_W,Product1,180
85,2026-08-24,replenishment_order,F1,DC_W,Product2,212
85,2026-08-24,replenishment_order,F1,DC_W,Product3,364
85,2026-08-24,replenishment_order,F1,DC_W,Product4,385
85,2026-08-24,replenishment_order,F1,DC_W,Product5,314
85,2026-08-24,replenishment_order,F1,DC_C,Product1,247
85,2026-08-24,replenishment_order,F1,DC_C,Product2,292
85,2026-08-24,replenishment_order,F1,DC_C,Product3,224
85,2026-08-24,replenishment_order,F1,DC_C,Product4,189
85,2026-08-24,replenishment_order,F1,DC_C,Product5,385
85,2026-08-24,replenishment_order,F1,DC_E,Product1,134
85,2026-08-24,replenishment_order,F1,DC_E,Product2,203
85,2026-08-24,replenishment_order,F1,DC_E,Product3,369
85,2026-08-24,replenishment_order,F1,DC_E,Product4,316
85,2026-08-24,replenishment_order,F1,DC_E,Product5,108
86,2026-08-31,replenishment_order,F1,DC_W,Product1,106
86,2026-08-31,replenishment_order,F1,DC_W,Product2,254
86,2026-08-31,replenishment_order,F1,DC_W,Product3,245
86,2026-08-31,replenishment_order,F1,DC_W,Product4,232
86,2026-08-31,replenishment_order,F1,DC_W,Product5,190
86,2026-08-31,replenishment_order,F1,DC_C,Product1,395
86,2026-08-31,replenishment_order,F1,DC_C,Product2,181
86,2026-08-31,replenishment_order,F1,DC_C,Product3,247
86,2026-08-31,replenishment_order,F1,DC_C,Product4,221
86,2026-08-31,replenishment_order,F1,DC_C,Product5,151
86,2026-08-31,replenishment_order,F1,DC_E,Product1,160
86,2026-08-31,replenishment_order,F1,DC_E,Product2,375
86,2026-08-31,replenishment_order,F1,DC_E,Product3,357
86,2026-08-31,replenishment_order,F1,DC_E,Product4,159
86,2026-08-31,replenishment_order,F1,DC_E,Product5,362
87,2026-09-07,replenishment_order,F1,DC_W,Product1,162
87,2026-09-07,replenishment_order,F1,DC_W,Product2,287
87,2026-09-07,replenishment_order,F1,DC_W,Product3,124
87,2026-09-07,replenishment_order,F1,DC_W,Product4,364
87,2026-09-07,replenishment_order,F1,DC_W,Product5,115
87,2026-09-07,replenishment_order,F1,DC_C,Product1,266
87,2026-09-07,replenishment_order,F1,DC_C,Product2,333
87,2026-09-07,replenishment_order,F1,DC_C,Product3,135
87,2026-09-07,replenishment_order,F1,DC_C,Product4,221
87,2026-09-07,replenishment_order,F1,DC_C,Product5,112
87,2026-09-07,replenishment_order,F1,DC_E,Product1,304
87,2026-09-07,replenishment_order,F1,DC_E,Product2,192
87,2026-09-07,replenishment_order,F1,DC_E,Product3,267
87,2026-09-07,replenishment_order,F1,DC_E,Product4,379
87,2026-09-07,replenishment_order,F1,DC_E,Product5,191
88,2026-09-14,replenishment_order,F1,DC_W,Product1,114
88,2026-09-14,replenishment_order,F1,DC_W,Product2,302
88,2026-09-14,replenishment_order,F1,DC_W,Product3,336
88,2026-09-14,replenishment_order,F1,DC_W,Product4,387
88,2026-09-14,replenishment_order,F1,DC_W,Product5,147
88,2026-09-14,replenishment_order,F1,DC_C,Product1,217
88,2026-09-14,replenishment_order,F1,DC_C,Product2,353
88,2026-09-14,replenishment_order,F1,DC_C,Product3,342
88,2026-09-14,replenishment_order,F1,DC_C,Product4,287
88,2026-09-14,replenishment_order,F1,DC_C,Product5,180
88,2026-09-14,replenishment_order,F1,DC_E,Product1,185
88,2026-09-14,replenishment_order,F1,DC_E,Product2,137
88,2026-09-14,replenishment_order,F1,DC_E,Product3,376
88,2026-09-14,replenishment_order,F1,DC_E,Product4,151
88,2026-09-14,replenishment_order,F1,DC_E,Product5,271
89,2026-09-21,replenishment_order,F1,DC_W,Product1,275
89,2026-09-21,replenishment_order,F1,DC_W,Product2,210
89,2026-09-21,replenishment_order,F1,DC_W,Product3,205
89,2026-09-21,replenishment_order,F1,DC_W,Product4,300
89,2026-09-21,replenishment_order,F1,DC_W,Product5,216
89,2026-09-21,replenishment_order,F1,DC_C,Product1,176
89,2026-09-21,replenishment_order,F1,DC_C,Product2,219
89,2026-09-21,replenishment_order,F1,DC_C,Product3,342
89,2026-09-21,replenishment_order,F1,DC_C,Product4,389
89,2026-09-21,replenishment_order,F1,DC_C,Product5,290
89,2026-09-21,replenishment_order,F1,DC_E,Product1,334
89,2026-09-21,replenishment_order,F1,DC_E,Product2,259
89,2026-09-21,replenishment_order,F1,DC_E,Product3,287
89,2026-09-21,replenishment_order,F1,DC_E,Product4,396
89,2026-09-21,replenishment_order,F1,DC_E,Product5,231
90,2026-09-28,replenishment_order,F1,DC_W,Product1,119
90,2026-09-28,replenishment_order,F1,DC_W,Product2,387
90,2026-09-28,replenishment_order,F1,DC_W,Product3,337
90,2026-09-28,replenishment_order,F1,DC_W,Product4,219
90,2026-09-28,replenishment_order,F1,DC_W,Product5,394
90,2026-09-28,replenishment_order,F1,DC_C,Product1,203
90,2026-09-28,replenishment_order,F1,DC_C,Product2,211
90,2026-09-28,replenishment_order,F1,DC_C,Product3,282
90,2026-09-28,replenishment_order,F1,DC_C,Product4,182
90,2026-09-28,replenishment_order,F1,DC_C,Product5,309
90,2026-09-28,replenishment_order,F1,DC_E,Product1,145
90,2026-09-28,replenishment_order,F1,DC_E,Product2,132
90,2026-09-28,replenishment_order,F1,DC_E,Product3,260
90,2026-09-28,replenishment_order,F1,DC_E,Product4,266
90,2026-09-28,replenishment_order,F1,DC_E,Product5,131
91,2026-10-05,replenishment_order,F1,DC_W,Product1,389
91,2026-10-05,replenishment_order,F1,DC_W,Product2,271
91,2026-10-05,replenishment_order,F1,DC_W,Product3,145
91,2026-10-05,replenishment_order,F1,DC_W,Product4,193
91,2026-10-05,replenishment_order,F1,DC_W,Product5,340
91,2026-10-05,replenishment_order,F1,DC_C,Product1,256
91,2026-10-05,replenishment_order,F1,DC_C,Product2,156
91,2026-10-05,replenishment_order,F1,DC_C,Product3,130
91,2026-10-05,replenishment_order,F1,DC_C,Product4,229
91,2026-10-05,replenishment_order,F1,DC_C,Product5,201
91,2026-10-05,replenishment_order,F1,DC_E,Product1,296
91,2026-10-05,replenishment_order,F1,DC_E,Product2,377
91,2026-10-05,replenishment_order,F1,DC_E,Product3,174
91,2026-10-05,replenishment_order,F1,DC_E,Product4,356
91,2026-10-05,replenishment_order,F1,DC_E,Product5,376
92,2026-10-12,replenishment_order,F1,DC_W,Product1,370
92,2026-10-12,replenishment_order,F1,DC_W,Product2,385
92,2026-10-12,replenishment_order,F1,DC_W,Product3,352
92,2026-10-12,replenishment_order,F1,DC_W,Product4,278
92,2026-10-12,replenishment_order,F1,DC_W,Product5,222
92,2026-10-12,replenishment_order,F1,DC_C,Product1,247
92,2026-10-12,replenishment_order,F1,DC_C,Product2,361
92,2026-10-12,replenishment_order,F1,DC_C,Product3,190
92,2026-10-12,replenishment_order,F1,DC_C,Product4,147
92,2026-10-12,replenishment_order,F1,DC_C,Product5,142
92,2026-10-12,replenishment_order,F1,DC_E,Product1,348
92,2026-10-12,replenishment_order,F1,DC_E,Product2,328
92,2026-10-12,replenishment_order,F1,DC_E,Product3,249
92,2026-10-12,replenishment_order,F1,DC_E,Product4,182
92,2026-10-12,replenishment_order,F1,DC_E,Product5,303
