week,week_start,location,product,holding_cost,stockout_cost,reward,served_units,unmet_units
52,2026-01-05,DC_W,Product4,6.292,0.0,-6.292,115,0
52,2026-01-05,DC_W,Product5,64.56,0.0,-64.56,184,0
52,2026-01-05,DC_C,Product1,25.96,0.0,-25.96,59,0
52,2026-01-05,DC_C,Product2,0.0,6257.25,-6257.25,0,675
52,2026-01-05,DC_C,Product3,56.56,0.0,-56.56,97,0
52,2026-01-05,DC_C,Product4,9.68,0.0,-9.68,62,0
52,2026-01-05,DC_C,Product5,0.0,1850.45,-1850.45,0,85
52,2026-01-05,DC_E,Product1,0.0,1722.78,-1722.78,61,153
52,2026-01-05,DC_E,Product2,53.424,0.0,-53.424,171,0
52,2026-01-05,DC_E,Product3,0.0,6680.66,-6680.66,0,401
52,2026-01-05,DC_E,Product4,0.0,1014.6,-1014.6,267,76
52,2026-01-05,DC_E,Product5,197.984,0.0,-197.984,107,0
53,2026-01-12,DC_W,Product1,0.33,0.0,-0.33,145,0
53,2026-01-12,DC_W,Product2,0.0,44227.17,-44227.17,268,4771
53,2026-01-12,DC_W,Product3,40.32,0.0,-40.32,134,0
53,2026-01-12,DC_W,Product4,0.0,280.35,-280.35,94,21
53,2026-01-12,DC_W,Product5,37.122,0.0,-37.122,133,0
53,2026-01-12,DC_C,Product1,18.15,0.0,-18.15,71,0
53,2026-01-12,DC_C,Product2,0.0,3355.74,-3355.74,418,362
53,2026-01-12,DC_C,Product3,31.08,0.0,-31.08,91,0
53,2026-01-12,DC_C,Product4,15.004,0.0,-15.004,93,0
53,2026-01-12,DC_C,Product5,0.0,653.1,-653.1,186,30
53,2026-01-12,DC_E,Product1,0.0,3197.84,-3197.84,0,284
53,2026-01-12,DC_E,Product2,20.496,0.0,-20.496,232,0
53,2026-01-12,DC_E,Product3,0.0,7130.48,-7130.48,93,428
53,2026-01-12,DC_E,Product4,0.0,1762.2,-1762.2,65,132
53,2026-01-12,DC_E,Product5,204.978,0.0,-204.978,94,0
54,2026-01-19,DC_W,Product1,0.0,236.46,-236.46,130,21
54,2026-01-19,DC_W,Product2,0.0,46238.76,-46238.76,54,4988
54,2026-01-19,DC_W,Product3,23.24,0.0,-23.24,197,0
54,2026-01-19,DC_W,Product4,0.0,26.7,-26.7,122,2
54,2026-01-19,DC_W,Product5,52.724,0.0,-52.724,47,0
54,2026-01-19,DC_C,Product1,16.06,0.0,-16.06,55,0
54,2026-01-19,DC_C,Product2,0.0,3772.89,-3772.89,105,407
54,2026-01-19,DC_C,Product3,13.16,0.0,-13.16,101,0
54,2026-01-19,DC_C,Product4,4.356,0.0,-4.356,147,0
54,2026-01-19,DC_C,Product5,64.022,0.0,-64.022,118,0
54,2026-01-19,DC_E,Product1,0.0,2510.98,-2510.98,131,223
54,2026-01-19,DC_E,Product2,21.168,0.0,-21.168,169,0
54,2026-01-19,DC_E,Product3,0.0,9046.38,-9046.38,0,543
54,2026-01-19,DC_E,Product4,0.0,1094.7,-1094.7,121,82
54,2026-01-19,DC_E,Product5,108.138,0.0,-108.138,180,0
55,2026-01-26,DC_W,Product1,12.87,0.0,-12.87,66,0
55,2026-01-26,DC_W,Product2,0.0,48259.62,-48259.62,79,5206
55,2026-01-26,DC_W,Product3,0.0,966.28,-966.28,83,58
55,2026-01-26,DC_W,Product4,0.0,413.85,-413.85,91,31
55,2026-01-26,DC_W,Product5,111.904,0.0,-111.904,179,0
55,2026-01-26,DC_C,Product1,13.2,0.0,-13.2,97,0
55,2026-01-26,DC_C,Product2,0.0,3596.76,-3596.76,150,388
55,2026-01-26,DC_C,Product3,17.92,0.0,-17.92,80,0
55,2026-01-26,DC_C,Product4,5.687,0.0,-5.687,51,0
55,2026-01-26,DC_C,Product5,128.582,0.0,-128.582,61,0
55,2026-01-26,DC_E,Product1,0.0,2488.46,-2488.46,70,221
55,2026-01-26,DC_E,Product2,74.256,0.0,-74.256,243,0
55,2026-01-26,DC_E,Product3,0.0,9762.76,-9762.76,115,586
55,2026-01-26,DC_E,Product4,0.0,2002.5,-2002.5,71,150
55,2026-01-26,DC_E,Product5,93.074,0.0,-93.074,122,0
56,2026-02-02,DC_W,Product1,0.0,1700.26,-1700.26,117,151
56,2026-02-02,DC_W,Product2,0.0,49436.91,-49436.91,0,5333
56,2026-02-02,DC_W,Product3,0.0,483.14,-483.14,121,29
56,2026-02-02,DC_W,Product4,8.349,0.0,-8.349,177,0
56,2026-02-02,DC_W,Product5,68.864,0.0,-68.864,213,0
56,2026-02-02,DC_C,Product1,12.87,0.0,-12.87,58,0
56,2026-02-02,DC_C,Product2,0.0,4458.87,-4458.87,77,481
56,2026-02-02,DC_C,Product3,8.68,0.0,-8.68,121,0
56,2026-02-02,DC_C,Product4,8.228,0.0,-8.228,72,0
56,2026-02-02,DC_C,Product5,94.15,0.0,-94.15,64,0
56,2026-02-02,DC_E,Product1,0.0,2510.98,-2510.98,68,223
56,2026-02-02,DC_E,Product2,0.0,815.76,-815.76,221,88
56,2026-02-02,DC_E,Product3,0.0,8296.68,-8296.68,158,498
56,2026-02-02,DC_E,Product4,0.0,1174.8,-1174.8,139,88
56,2026-02-02,DC_E,Product5,100.068,0.0,-100.068,167,0
57,2026-02-09,DC_W,Product1,0.0,360.32,-360.32,228,32
57,2026-02-09,DC_W,Product2,0.0,52078.86,-52078.86,0,5618
57,2026-02-09,DC_W,Product3,0.0,0.0,-0.0,208,0
57,2026-02-09,DC_W,Product4,8.47,0.0,-8.47,102,0
57,2026-02-09,DC_W,Product5,7.532,0.0,-7.532,114,0
57,2026-02-09,DC_C,Product1,9.02,0.0,-9.02,132,0
57,2026-02-09,DC_C,Product2,0.0,5951.34,-5951.34,0,642
57,2026-02-09,DC_C,Product3,5.32,0.0,-5.32,116,0
57,2026-02-09,DC_C,Product4,0.0,347.1,-347.1,68,26
57,2026-02-09,DC_C,Product5,86.08,0.0,-86.08,94,0
57,2026-02-09,DC_E,Product1,0.0,2589.8,-2589.8,70,230
57,2026-02-09,DC_E,Product2,9.744,0.0,-9.744,214,0
57,2026-02-09,DC_E,Product3,0.0,8679.86,-8679.86,70,521
57,2026-02-09,DC_E,Product4,0.0,1695.45,-1695.45,77,127
57,2026-02-09,DC_E,Product5,159.248,0.0,-159.248,179,0
58,2026-02-16,DC_W,Product1,5.83,0.0,-5.83,137,0
58,2026-02-16,DC_W,Product2,0.0,53487.9,-53487.9,0,5770
58,2026-02-16,DC_W,Product3,64.12,0.0,-64.12,57,0
58,2026-02-16,DC_W,Product4,8.349,0.0,-8.349,121,0
58,2026-02-16,DC_W,Product5,58.642,0.0,-58.642,131,0
58,2026-02-16,DC_C,Product1,7.26,0.0,-7.26,74,0
58,2026-02-16,DC_C,Product2,0.0,7295.49,-7295.49,99,787
58,2026-02-16,DC_C,Product3,4.2,0.0,-4.2,84,0
58,2026-02-16,DC_C,Product4,4.114,0.0,-4.114,164,0
58,2026-02-16,DC_C,Product5,58.104,0.0,-58.104,122,0
58,2026-02-16,DC_E,Product1,0.0,2938.86,-2938.86,77,261
58,2026-02-16,DC_E,Product2,96.768,0.0,-96.768,50,0
58,2026-02-16,DC_E,Product3,0.0,9812.74,-9812.74,93,589
58,2026-02-16,DC_E,Product4,0.0,2576.55,-2576.55,0,193
58,2026-02-16,DC_E,Product5,75.32,0.0,-75.32,156,0
59,2026-02-23,DC_W,Product1,11.77,0.0,-11.77,133,0
59,2026-02-23,DC_W,Product2,0.0,54961.83,-54961.83,0,5929
59,2026-02-23,DC_W,Product3,79.52,0.0,-79.52,45,0
59,2026-02-23,DC_W,Product4,5.929,0.0,-5.929,166,0
59,2026-02-23,DC_W,Product5,91.998,0.0,-91.998,151,0
59,2026-02-23,DC_C,Product1,12.76,0.0,-12.76,82,0
59,2026-02-23,DC_C,Product2,0.0,3726.54,-3726.54,489,402
59,2026-02-23,DC_C,Product3,5.6,0.0,-5.6,116,0
59,2026-02-23,DC_C,Product4,2.662,0.0,-2.662,84,0
59,2026-02-23,DC_C,Product5,0.0,522.48,-522.48,172,24
59,2026-02-23,DC_E,Product1,0.0,3907.22,-3907.22,0,347
59,2026-02-23,DC_E,Product2,72.912,0.0,-72.912,197,0
59,2026-02-23,DC_E,Product3,0.0,9346.26,-9346.26,161,561
59,2026-02-23,DC_E,Product4,0.0,2816.85,-2816.85,66,211
59,2026-02-23,DC_E,Product5,206.054,0.0,-206.054,92,0
60,2026-03-02,DC_W,Product1,12.98,0.0,-12.98,94,0
60,2026-03-02,DC_W,Product2,0.0,55823.94,-55823.94,0,6022
60,2026-03-02,DC_W,Product3,92.12,0.0,-92.12,91,0
60,2026-03-02,DC_W,Product4,2.904,0.0,-2.904,127,0
60,2026-03-02,DC_W,Product5,60.256,0.0,-60.256,173,0
60,2026-03-02,DC_C,Product1,15.18,0.0,-15.18,52,0
60,2026-03-02,DC_C,Product2,0.0,6099.66,-6099.66,13,658
60,2026-03-02,DC_C,Product3,1.68,0.0,-1.68,130,0
60,2026-03-02,DC_C,Product4,5.203,0.0,-5.203,73,0
60,2026-03-02,DC_C,Product5,14.526,0.0,-14.526,67,0
60,2026-03-02,DC_E,Product1,0.0,3997.3,-3997.3,86,355
60,2026-03-02,DC_E,Product2,32.928,0.0,-32.928,119,0
60,2026-03-02,DC_E,Product3,0.0,11528.72,-11528.72,0,692
60,2026-03-02,DC_E,Product4,0.0,3043.8,-3043.8,84,228
60,2026-03-02,DC_E,Product5,132.348,0.0,-132.348,137,0
61,2026-03-09,DC_W,Product1,0.33,0.0,-0.33,115,0
61,2026-03-09,DC_W,Product2,0.0,56380.14,-56380.14,0,6082
61,2026-03-09,DC_W,Product3,62.44,0.0,-62.44,151,0
61,2026-03-09,DC_W,Product4,26.741,0.0,-26.741,90,0
61,2026-03-09,DC_W,Product5,34.97,0.0,-34.97,147,0
61,2026-03-09,DC_C,Product1,18.26,0.0,-18.26,38,0
61,2026-03-09,DC_C,Product2,0.0,5135.58,-5135.58,297,554
61,2026-03-09,DC_C,Product3,12.88,0.0,-12.88,44,0
61,2026-03-09,DC_C,Product4,2.299,0.0,-2.299,108,0
61,2026-03-09,DC_C,Product5,2.69,0.0,-2.69,144,0
61,2026-03-09,DC_E,Product1,0.0,3636.98,-3636.98,94,323
61,2026-03-09,DC_E,Product2,69.216,0.0,-69.216,139,0
61,2026-03-09,DC_E,Product3,0.0,8046.78,-8046.78,264,483
61,2026-03-09,DC_E,Product4,0.0,2536.5,-2536.5,217,190
61,2026-03-09,DC_E,Product5,135.038,0.0,-135.038,87,0
62,2026-03-16,DC_W,Product1,17.38,0.0,-17.38,72,0
62,2026-03-16,DC_W,Product2,0.0,56899.26,-56899.26,102,6138
62,2026-03-16,DC_W,Product3,5.6,0.0,-5.6,203,0
62,2026-03-16,DC_W,Product4,13.673,0.0,-13.673,108,0
62,2026-03-16,DC_W,Product5,0.0,1349.74,-1349.74,65,62
62,2026-03-16,DC_C,Product1,10.34,0.0,-10.34,140,0
62,2026-03-16,DC_C,Product2,0.0,7777.53,-7777.53,0,839
62,2026-03-16,DC_C,Product3,23.24,0.0,-23.24,79,0
62,2026-03-16,DC_C,Product4,13.189,0.0,-13.189,48,0
62,2026-03-16,DC_C,Product5,25.824,0.0,-25.824,125,0
62,2026-03-16,DC_E,Product1,0.0,4627.86,-4627.86,62,411
62,2026-03-16,DC_E,Product2,72.576,0.0,-72.576,109,0
62,2026-03-16,DC_E,Product3,0.0,10429.16,-10429.16,0,626
62,2026-03-16,DC_E,Product4,0.0,4178.55,-4178.55,0,313
62,2026-03-16,DC_E,Product5,149.026,0.0,-149.026,111,0
63,2026-03-23,DC_W,Product1,22.33,0.0,-22.33,70,0
63,2026-03-23,DC_W,Product2,0.0,58586.4,-58586.4,91,6320
63,2026-03-23,DC_W,Product3,0.0,399.84,-399.84,39,24
63,2026-03-23,DC_W,Product4,15.488,0.0,-15.488,112,0
63,2026-03-23,DC_W,Product5,0.0,4593.47,-4593.47,80,211
63,2026-03-23,DC_C,Product1,0.0,517.96,-517.96,94,46
63,2026-03-23,DC_C,Product2,0.0,2920.05,-2920.05,550,315
63,2026-03-23,DC_C,Product3,17.36,0.0,-17.36,130,0
63,2026-03-23,DC_C,Product4,12.1,0.0,-12.1,82,0
63,2026-03-23,DC_C,Product5,21.52,0.0,-21.52,79,0
63,2026-03-23,DC_E,Product1,0.0,3772.1,-3772.1,150,335
63,2026-03-23,DC_E,Product2,22.176,0.0,-22.176,289,0
63,2026-03-23,DC_E,Product3,0.0,9662.8,-9662.8,198,580
63,2026-03-23,DC_E,Product4,0.0,3818.1,-3818.1,123,286
63,2026-03-23,DC_E,Product5,171.622,0.0,-171.622,45,0
64,2026-03-30,DC_W,Product1,23.76,0.0,-23.76,59,0
64,2026-03-30,DC_W,Product2,0.0,60551.64,-60551.64,0,6532
64,2026-03-30,DC_W,Product3,0.0,2682.26,-2682.26,54,161
64,2026-03-30,DC_W,Product4,15.125,0.0,-15.125,93,0
64,2026-03-30,DC_W,Product5,0.0,5986.75,-5986.75,0,275
64,2026-03-30,DC_C,Product1,8.58,0.0,-8.58,100,0
64,2026-03-30,DC_C,Product2,0.0,4097.34,-4097.34,0,442
64,2026-03-30,DC_C,Product3,3.92,0.0,-3.92,113,0
64,2026-03-30,DC_C,Product4,11.737,0.0,-11.737,111,0
64,2026-03-30,DC_C,Product5,18.292,0.0,-18.292,137,0
64,2026-03-30,DC_E,Product1,0.0,4076.12,-4076.12,74,362
64,2026-03-30,DC_E,Product2,4.032,0.0,-4.032,163,0
64,2026-03-30,DC_E,Product3,0.0,7713.58,-7713.58,152,463
64,2026-03-30,DC_E,Product4,0.0,4352.1,-4352.1,96,326
64,2026-03-30,DC_E,Product5,161.938,0.0,-161.938,129,0
65,2026-04-06,DC_W,Product1,17.38,0.0,-17.38,128,0
65,2026-04-06,DC_W,Product2,0.0,61469.37,-61469.37,46,6631
65,2026-04-06,DC_W,Product3,0.0,5081.3,-5081.3,0,305
65,2026-04-06,DC_W,Product4,10.89,0.0,-10.89,143,0
65,2026-04-06,DC_W,Product5,0.0,7575.96,-7575.96,70,348
65,2026-04-06,DC_C,Product1,15.51,0.0,-15.51,83,0
65,2026-04-06,DC_C,Product2,0.0,5728.86,-5728.86,0,618
65,2026-04-06,DC_C,Product3,6.16,0.0,-6.16,71,0
65,2026-04-06,DC_C,Product4,8.591,0.0,-8.591,74,0
65,2026-04-06,DC_C,Product5,31.204,0.0,-31.204,114,0
65,2026-04-06,DC_E,Product1,0.0,4267.54,-4267.54,101,379
65,2026-04-06,DC_E,Product2,81.648,0.0,-81.648,221,0
65,2026-04-06,DC_E,Product3,0.0,9346.26,-9346.26,35,561
65,2026-04-06,DC_E,Product4,0.0,4752.6,-4752.6,136,356
65,2026-04-06,DC_E,Product5,121.05,0.0,-121.05,121,0
66,2026-04-13,DC_W,Product1,9.79,0.0,-9.79,69,0
66,2026-04-13,DC_W,Product2,0.0,59986.17,-59986.17,327,6471
66,2026-04-13,DC_W,Product3,42.56,0.0,-42.56,474,0
66,2026-04-13,DC_W,Product4,3.388,0.0,-3.388,126,0
66,2026-04-13,DC_W,Product5,0.0,8925.7,-8925.7,164,410
66,2026-04-13,DC_C,Product1,7.7,0.0,-7.7,71,0
66,2026-04-13,DC_C,Product2,0.0,5951.34,-5951.34,176,642
66,2026-04-13,DC_C,Product3,18.2,0.0,-18.2,87,0
66,2026-04-13,DC_C,Product4,7.381,0.0,-7.381,92,0
66,2026-04-13,DC_C,Product5,21.52,0.0,-21.52,97,0
66,2026-04-13,DC_E,Product1,0.0,5055.74,-5055.74,96,449
66,2026-04-13,DC_E,Product2,31.92,0.0,-31.92,148,0
66,2026-04-13,DC_E,Product3,0.0,8263.36,-8263.36,133,496
66,2026-04-13,DC_E,Product4,0.0,6087.6,-6087.6,0,456
66,2026-04-13,DC_E,Product5,158.172,0.0,-158.172,60,0
67,2026-04-20,DC_W,Product1,0.0,472.92,-472.92,89,42
67,2026-04-20,DC_W,Product2,0.0,62331.48,-62331.48,0,6724
67,2026-04-20,DC_W,Product3,27.44,0.0,-27.44,198,0
67,2026-04-20,DC_W,Product4,0.0,614.1,-614.1,108,46
67,2026-04-20,DC_W,Product5,0.0,6814.01,-6814.01,320,313
67,2026-04-20,DC_C,Product1,0.0,123.86,-123.86,70,11
67,2026-04-20,DC_C,Product2,0.0,6572.43,-6572.43,93,709
67,2026-04-20,DC_C,Product3,4.48,0.0,-4.48,162,0
67,2026-04-20,DC_C,Product4,9.68,0.0,-9.68,92,0
67,2026-04-20,DC_C,Product5,17.216,0.0,-17.216,122,0
67,2026-04-20,DC_E,Product1,0.0,4233.76,-4233.76,188,376
67,2026-04-20,DC_E,Product2,54.096,0.0,-54.096,155,0
67,2026-04-20,DC_E,Product3,0.0,8963.08,-8963.08,0,538
67,2026-04-20,DC_E,Product4,0.0,3244.05,-3244.05,266,243
67,2026-04-20,DC_E,Product5,180.768,0.0,-180.768,79,0
68,2026-04-27,DC_W,Product1,11.55,0.0,-11.55,84,0
68,2026-04-27,DC_W,Product2,0.0,65001.24,-65001.24,0,7012
68,2026-04-27,DC_W,Product3,29.4,0.0,-29.4,162,0
68,2026-04-27,DC_W,Product4,0.0,907.8,-907.8,120,68
68,2026-04-27,DC_W,Product5,0.0,10797.92,-10797.92,0,496
68,2026-04-27,DC_C,Product1,4.4,0.0,-4.4,162,0
68,2026-04-27,DC_C,Product2,0.0,8361.54,-8361.54,102,902
68,2026-04-27,DC_C,Product3,0.0,1316.14,-1316.14,16,79
68,2026-04-27,DC_C,Product4,3.509,0.0,-3.509,51,0
68,2026-04-27,DC_C,Product5,9.684,0.0,-9.684,151,0
68,2026-04-27,DC_E,Product1,0.0,4301.32,-4301.32,115,382
68,2026-04-27,DC_E,Product2,103.488,0.0,-103.488,156,0
68,2026-04-27,DC_E,Product3,0.0,10429.16,-10429.16,42,626
68,2026-04-27,DC_E,Product4,0.0,4792.65,-4792.65,53,359
68,2026-04-27,DC_E,Product5,160.324,0.0,-160.324,98,0
69,2026-05-04,DC_W,Product1,15.07,0.0,-15.07,48,0
69,2026-05-04,DC_W,Product2,0.0,66530.79,-66530.79,0,7177
69,2026-05-04,DC_W,Product3,71.96,0.0,-71.96,46,0
69,2026-05-04,DC_W,Product4,0.0,280.35,-280.35,210,21
69,2026-05-04,DC_W,Product5,0.0,12735.45,-12735.45,120,585
69,2026-05-04,DC_C,Product1,5.72,0.0,-5.72,69,0
69,2026-05-04,DC_C,Product2,0.0,9149.49,-9149.49,115,987
69,2026-05-04,DC_C,Product3,0.0,4314.94,-4314.94,0,259
69,2026-05-04,DC_C,Product4,15.488,0.0,-15.488,67,0
69,2026-05-04,DC_C,Product5,14.526,0.0,-14.526,88,0
69,2026-05-04,DC_E,Product1,0.0,5145.82,-5145.82,121,457
69,2026-05-04,DC_E,Product2,78.288,0.0,-78.288,75,0
69,2026-05-04,DC_E,Product3,0.0,9329.6,-9329.6,130,560
69,2026-05-04,DC_E,Product4,0.0,4939.5,-4939.5,130,370
69,2026-05-04,DC_E,Product5,85.004,0.0,-85.004,219,0
70,2026-05-11,DC_W,Product1,23.87,0.0,-23.87,80,0
70,2026-05-11,DC_W,Product2,0.0,67346.55,-67346.55,0,7265
70,2026-05-11,DC_W,Product3,57.12,0.0,-57.12,84,0
70,2026-05-11,DC_W,Product4,1.936,0.0,-1.936,138,0
70,2026-05-11,DC_W,Product5,0.0,6574.54,-6574.54,374,302
70,2026-05-11,DC_C,Product1,12.1,0.0,-12.1,93,0
70,2026-05-11,DC_C,Product2,0.0,8027.82,-8027.82,366,866
70,2026-05-11,DC_C,Product3,0.0,2682.26,-2682.26,249,161
70,2026-05-11,DC_C,Product4,10.527,0.0,-10.527,133,0
70,2026-05-11,DC_C,Product5,3.766,0.0,-3.766,142,0
70,2026-05-11,DC_E,Product1,0.0,3941.0,-3941.0,196,350
70,2026-05-11,DC_E,Product2,100.464,0.0,-100.464,90,0
70,2026-05-11,DC_E,Product3,0.0,9412.9,-9412.9,64,565
70,2026-05-11,DC_E,Product4,0.0,3551.1,-3551.1,180,266
70,2026-05-11,DC_E,Product5,43.578,0.0,-43.578,175,0
71,2026-05-18,DC_W,Product1,20.9,0.0,-20.9,75,0
71,2026-05-18,DC_W,Product2,0.0,68764.86,-68764.86,0,7418
71,2026-05-18,DC_W,Product3,66.92,0.0,-66.92,142,0
71,2026-05-18,DC_W,Product4,0.0,1548.6,-1548.6,16,116
71,2026-05-18,DC_W,Product5,0.0,5115.95,-5115.95,174,235
71,2026-05-18,DC_C,Product1,14.63,0.0,-14.63,46,0
71,2026-05-18,DC_C,Product2,0.0,6507.54,-6507.54,272,702
71,2026-05-18,DC_C,Product3,0.0,1149.54,-1149.54,166,69
71,2026-05-18,DC_C,Product4,0.0,534.0,-534.0,87,40
71,2026-05-18,DC_C,Product5,43.04,0.0,-43.04,72,0
71,2026-05-18,DC_E,Product1,0.0,5675.04,-5675.04,0,504
71,2026-05-18,DC_E,Product2,38.64,0.0,-38.64,259,0
71,2026-05-18,DC_E,Product3,0.0,9146.34,-9146.34,69,549
71,2026-05-18,DC_E,Product4,0.0,3497.7,-3497.7,76,262
71,2026-05-18,DC_E,Product5,82.852,0.0,-82.852,146,0
72,2026-05-25,DC_W,Product1,22.55,0.0,-22.55,65,0
72,2026-05-25,DC_W,Product2,0.0,69562.08,-69562.08,0,7504
72,2026-05-25,DC_W,Product3,49.0,0.0,-49.0,64,0
72,2026-05-25,DC_W,Product4,0.0,3110.55,-3110.55,0,233
72,2026-05-25,DC_W,Product5,0.0,8642.69,-8642.69,0,397
72,2026-05-25,DC_C,Product1,15.29,0.0,-15.29,87,0
72,2026-05-25,DC_C,Product2,0.0,8927.01,-8927.01,0,963
72,2026-05-25,DC_C,Product3,14.56,0.0,-14.56,128,0
72,2026-05-25,DC_C,Product4,21.78,0.0,-21.78,71,0
72,2026-05-25,DC_C,Product5,66.712,0.0,-66.712,50,0
72,2026-05-25,DC_E,Product1,0.0,5168.34,-5168.34,154,459
72,2026-05-25,DC_E,Product2,97.44,0.0,-97.44,174,0
72,2026-05-25,DC_E,Product3,0.0,11462.08,-11462.08,53,688
72,2026-05-25,DC_E,Product4,0.0,3284.1,-3284.1,72,246
72,2026-05-25,DC_E,Product5,74.244,0.0,-74.244,191,0
73,2026-06-01,DC_W,Product1,27.72,0.0,-27.72,93,0
73,2026-06-01,DC_W,Product2,0.0,71156.52,-71156.52,0,7676
73,2026-06-01,DC_W,Product3,40.6,0.0,-40.6,114,0
73,2026-06-01,DC_W,Product4,0.0,2015.85,-2015.85,139,151
73,2026-06-01,DC_W,Product5,0.0,11516.33,-11516.33,75,529
73,2026-06-01,DC_C,Product1,15.73,0.0,-15.73,42,0
73,2026-06-01,DC_C,Product2,0.0,9826.2,-9826.2,106,1060
73,2026-06-01,DC_C,Product3,0.0,149.94,-149.94,52,9
73,2026-06-01,DC_C,Product4,23.837,0.0,-23.837,110,0
73,2026-06-01,DC_C,Product5,80.7,0.0,-80.7,116,0
73,2026-06-01,DC_E,Product1,0.0,4391.4,-4391.4,198,390
73,2026-06-01,DC_E,Product2,47.376,0.0,-47.376,149,0
73,2026-06-01,DC_E,Product3,0.0,9179.66,-9179.66,192,551
73,2026-06-01,DC_E,Product4,0.0,4205.25,-4205.25,56,315
73,2026-06-01,DC_E,Product5,102.22,0.0,-102.22,94,0
74,2026-06-08,DC_W,Product1,16.5,0.0,-16.5,102,0
74,2026-06-08,DC_W,Product2,0.0,72908.55,-72908.55,0,7865
74,2026-06-08,DC_W,Product3,0.0,1016.26,-1016.26,145,61
74,2026-06-08,DC_W,Product4,0.0,307.05,-307.05,238,23
74,2026-06-08,DC_W,Product5,0.0,14564.13,-14564.13,0,669
74,2026-06-08,DC_C,Product1,14.63,0.0,-14.63,97,0
74,2026-06-08,DC_C,Product2,0.0,8667.45,-8667.45,261,935
74,2026-06-08,DC_C,Product3,53.76,0.0,-53.76,92,0
74,2026-06-08,DC_C,Product4,14.883,0.0,-14.883,74,0
74,2026-06-08,DC_C,Product5,31.204,0.0,-31.204,141,0
74,2026-06-08,DC_E,Product1,0.0,3929.74,-3929.74,129,349
74,2026-06-08,DC_E,Product2,73.92,0.0,-73.92,95,0
74,2026-06-08,DC_E,Product3,0.0,9013.06,-9013.06,55,541
74,2026-06-08,DC_E,Product4,0.0,4165.2,-4165.2,125,312
74,2026-06-08,DC_E,Product5,178.078,0.0,-178.078,50,0
75,2026-06-15,DC_W,Product1,18.7,0.0,-18.7,73,0
75,2026-06-15,DC_W,Product2,0.0,74753.28,-74753.28,0,8064
75,2026-06-15,DC_W,Product3,80.08,0.0,-80.08,178,0
75,2026-06-15,DC_W,Product4,0.0,1535.25,-1535.25,0,115
75,2026-06-15,DC_W,Product5,0.0,19723.62,-19723.62,0,906
75,2026-06-15,DC_C,Product1,17.05,0.0,-17.05,117,0
75,2026-06-15,DC_C,Product2,0.0,7990.74,-7990.74,190,862
75,2026-06-15,DC_C,Product3,34.72,0.0,-34.72,68,0
75,2026-06-15,DC_C,Product4,4.961,0.0,-4.961,82,0
75,2026-06-15,DC_C,Product5,1.076,0.0,-1.076,78,0
75,2026-06-15,DC_E,Product1,0.0,5798.9,-5798.9,0,515
75,2026-06-15,DC_E,Product2,92.4,0.0,-92.4,94,0
75,2026-06-15,DC_E,Product3,0.0,11145.54,-11145.54,45,669
75,2026-06-15,DC_E,Product4,0.0,4552.35,-4552.35,122,341
75,2026-06-15,DC_E,Product5,204.978,0.0,-204.978,94,0
76,2026-06-22,DC_W,Product1,21.12,0.0,-21.12,80,0
76,2026-06-22,DC_W,Product2,0.0,77089.32,-77089.32,0,8316
76,2026-06-22,DC_W,Product3,51.24,0.0,-51.24,103,0
76,2026-06-22,DC_W,Product4,0.0,520.65,-520.65,171,39
76,2026-06-22,DC_W,Product5,0.0,21791.77,-21791.77,78,1001
76,2026-06-22,DC_C,Product1,9.57,0.0,-9.57,68,0
76,2026-06-22,DC_C,Product2,0.0,7777.53,-7777.53,117,839
76,2026-06-22,DC_C,Product3,38.92,0.0,-38.92,46,0
76,2026-06-22,DC_C,Product4,6.171,0.0,-6.171,131,0
76,2026-06-22,DC_C,Product5,0.0,696.64,-696.64,169,32
76,2026-06-22,DC_E,Product1,0.0,3287.92,-3287.92,254,292
76,2026-06-22,DC_E,Product2,17.808,0.0,-17.808,222,0
76,2026-06-22,DC_E,Product3,0.0,9996.0,-9996.0,173,600
76,2026-06-22,DC_E,Product4,0.0,3404.25,-3404.25,151,255
76,2026-06-22,DC_E,Product5,162.476,0.0,-162.476,79,0
77,2026-06-29,DC_W,Product1,16.06,0.0,-16.06,46,0
77,2026-06-29,DC_W,Product2,0.0,78146.1,-78146.1,115,8430
77,2026-06-29,DC_W,Product3,71.68,0.0,-71.68,106,0
77,2026-06-29,DC_W,Product4,27.83,0.0,-27.83,152,0
77,2026-06-29,DC_W,Product5,0.0,18939.9,-18939.9,309,870
77,2026-06-29,DC_C,Product1,16.61,0.0,-16.61,30,0
77,2026-06-29,DC_C,Product2,0.0,8732.34,-8732.34,0,942
77,2026-06-29,DC_C,Product3,27.72,0.0,-27.72,123,0
77,2026-06-29,DC_C,Product4,0.0,240.3,-240.3,125,18
77,2026-06-29,DC_C,Product5,0.538,0.0,-0.538,140,0
77,2026-06-29,DC_E,Product1,0.0,4109.9,-4109.9,0,365
77,2026-06-29,DC_E,Product2,30.24,0.0,-30.24,152,0
77,2026-06-29,DC_E,Product3,0.0,11345.46,-11345.46,0,681
77,2026-06-29,DC_E,Product4,0.0,3284.1,-3284.1,65,246
77,2026-06-29,DC_E,Product5,124.278,0.0,-124.278,165,0
78,2026-07-06,DC_W,Product1,18.26,0.0,-18.26,119,0
78,2026-07-06,DC_W,Product2,0.0,79647.84,-79647.84,0,8592
